GeneId:START_ID(Gene),Relation:TYPE,ProteinId:END_ID(Protein),RelationName
165324,GeneToProtein,P68543,Code
23190,GeneToProtein,Q92575,Code
51366,GeneToProtein,O95071,Code
9101,GeneToProtein,P40818,Code
7345,GeneToProtein,P09936,Code
29978,GeneToProtein,Q9UHD9,Code
23304,GeneToProtein,Q8IWV8,Code
221044,GeneToProtein,Q8WVF2,Code
80700,GeneToProtein,Q9BZV1,Code
83549,GeneToProtein,Q9HA47,Code
50613,GeneToProtein,Q9H347,Code
55148,GeneToProtein,Q8N806,Code
51035,GeneToProtein,Q04323,Code
7349,GeneToProtein,P55089,Code
7371,GeneToProtein,Q9BZX2,Code
26043,GeneToProtein,O94888,Code
53347,GeneToProtein,P57075,Code
56893,GeneToProtein,Q9NRR5,Code
90226,GeneToProtein,Q96RP3,Code
7347,GeneToProtein,P15374,Code
130507,GeneToProtein,Q6ZT12,Code
84959,GeneToProtein,Q8TF42,Code
7993,GeneToProtein,O00124,Code
114131,GeneToProtein,Q969E3,Code
7350,GeneToProtein,P25874,Code
54963,GeneToProtein,Q9NWZ5,Code
7352,GeneToProtein,P55916,Code
80019,GeneToProtein,Q9HAC8,Code
51377,GeneToProtein,Q9Y5K5,Code
54575,GeneToProtein,Q9HAW8,Code
9481,GeneToProtein,O95847,Code
100128525,GeneToProtein,P0C7P4,Code
9016,GeneToProtein,O95258,Code
54576,GeneToProtein,Q9HAW9,Code
7386,GeneToProtein,P47985,Code
133688,GeneToProtein,Q6NUS8,Code
54658,GeneToProtein,P22309,Code
7351,GeneToProtein,P55851,Code
54600,GeneToProtein,O60656,Code
54490,GeneToProtein,Q9BY64,Code
167127,GeneToProtein,Q3SY77,Code
10941,GeneToProtein,P0DTE4,Code
389898,GeneToProtein,Q5JXB2,Code
7365,GeneToProtein,P36537,Code
10720,GeneToProtein,O75310,Code
574537,GeneToProtein,P0DTE5,Code
54659,GeneToProtein,P35503,Code
7366,GeneToProtein,P54855,Code
79799,GeneToProtein,Q6UWM9,Code
7353,GeneToProtein,Q92890,Code
7367,GeneToProtein,O75795,Code
54657,GeneToProtein,P22310,Code
51506,GeneToProtein,Q9Y3C8,Code
7363,GeneToProtein,P06133,Code
55293,GeneToProtein,Q8IX04,Code
54579,GeneToProtein,P35504,Code
7364,GeneToProtein,P16662,Code
54578,GeneToProtein,P19224,Code
23376,GeneToProtein,O94874,Code
54577,GeneToProtein,Q9HAW7,Code
51569,GeneToProtein,P61960,Code
56886,GeneToProtein,Q9NYU2,Code
558,GeneToProtein,P30530,Code
7358,GeneToProtein,O60701,Code
402682,GeneToProtein,Q6NVU6,Code
55757,GeneToProtein,Q9NYU1,Code
55325,GeneToProtein,Q9NUQ7,Code
7360,GeneToProtein,Q16851,Code
115426,GeneToProtein,Q96PU4,Code
127933,GeneToProtein,Q8TAS1,Code
51720,GeneToProtein,Q96RL1,Code
100287205,GeneToProtein,C9JPN9,Code
84248,GeneToProtein,Q96QD9,Code
29128,GeneToProtein,Q96T88,Code
8883,GeneToProtein,Q13564,Code
79465,GeneToProtein,Q9BZM4,Code
353091,GeneToProtein,Q6H3X3,Code
154064,GeneToProtein,Q5VY80,Code
80329,GeneToProtein,Q9BZM6,Code
55898,GeneToProtein,Q9H3U1,Code
23025,GeneToProtein,Q9UPW8,Code
8408,GeneToProtein,O75385,Code
80328,GeneToProtein,Q9BZM5,Code
25972,GeneToProtein,Q53HI1,Code
54346,GeneToProtein,Q86WB7,Code
9706,GeneToProtein,Q8IYT8,Code
729852,GeneToProtein,C9J7I0,Code
150147,GeneToProtein,Q8N2C9,Code
146862,GeneToProtein,Q8IWX7,Code
81622,GeneToProtein,Q9H1C4,Code
7372,GeneToProtein,P11172,Code
25989,GeneToProtein,Q6PHR2,Code
10497,GeneToProtein,O14795,Code
340260,GeneToProtein,A6NJT0,Code
90249,GeneToProtein,Q6ZN44,Code
54986,GeneToProtein,Q96C45,Code
222643,GeneToProtein,Q8IV45,Code
57578,GeneToProtein,Q9P2D8,Code
440279,GeneToProtein,Q8NB66,Code
219699,GeneToProtein,Q8IZJ1,Code
201294,GeneToProtein,Q70J99,Code
285175,GeneToProtein,Q8N2C7,Code
8633,GeneToProtein,O95185,Code
137970,GeneToProtein,Q6UXZ4,Code
7374,GeneToProtein,P13051,Code
64718,GeneToProtein,Q9H9P5,Code
7380,GeneToProtein,O75631,Code
151531,GeneToProtein,O95045,Code
11045,GeneToProtein,O00322,Code
105375355,GeneToProtein,Q9BT76,Code
100134938,GeneToProtein,B0FP48,Code
85451,GeneToProtein,Q9C0B0,Code
7348,GeneToProtein,O75841,Code
107983993,GeneToProtein,E5RIL1,Code
7379,GeneToProtein,O00526,Code
5329,GeneToProtein,Q03405,Code
7378,GeneToProtein,Q16831,Code
139596,GeneToProtein,Q96BW1,Code
84300,GeneToProtein,Q9BRT2,Code
646625,GeneToProtein,A6NGE7,Code
728568,GeneToProtein,Q69YU5,Code
790955,GeneToProtein,Q6UW78,Code
84996,GeneToProtein,Q96HZ7,Code
2837,GeneToProtein,Q9UKP6,Code
283951,GeneToProtein,Q4G0I0,Code
9816,GeneToProtein,Q14146,Code
440957,GeneToProtein,Q8WVI0,Code
55245,GeneToProtein,Q9NVA1,Code
55665,GeneToProtein,Q8TCY9,Code
5328,GeneToProtein,P00749,Code
81605,GeneToProtein,Q9BTM9,Code
89766,GeneToProtein,Q5DID0,Code
79650,GeneToProtein,Q9BQ65,Code
7392,GeneToProtein,Q15853,Code
9712,GeneToProtein,Q92738,Code
205717,GeneToProtein,Q68DE3,Code
7369,GeneToProtein,P07911,Code
83878,GeneToProtein,Q8N6Y0,Code
10083,GeneToProtein,Q9Y6N9,Code
8239,GeneToProtein,Q93008,Code
55850,GeneToProtein,Q9NZ43,Code
8287,GeneToProtein,O00507,Code
124590,GeneToProtein,Q495M9,Code
10208,GeneToProtein,Q5W0Q7,Code
83706,GeneToProtein,Q86UX7,Code
7391,GeneToProtein,P22415,Code
8615,GeneToProtein,O60763,Code
9724,GeneToProtein,Q5TAP6,Code
8433,GeneToProtein,Q5T230,Code
51118,GeneToProtein,Q9Y3A2,Code
84135,GeneToProtein,Q8TED0,Code
6563,GeneToProtein,Q13336,Code
7399,GeneToProtein,O75445,Code
10813,GeneToProtein,Q9BVJ6,Code
10090,GeneToProtein,Q9Y2C2,Code
8170,GeneToProtein,Q15849,Code
51406,GeneToProtein,Q9UMY1,Code
84916,GeneToProtein,Q969X6,Code
27340,GeneToProtein,O75691,Code
7356,GeneToProtein,P11684,Code
27042,GeneToProtein,Q68CQ4,Code
257313,GeneToProtein,Q765I0,Code
10911,GeneToProtein,O95399,Code
55813,GeneToProtein,Q9NYH9,Code
51096,GeneToProtein,Q9Y5J1,Code
7404,GeneToProtein,O14607,Code
84294,GeneToProtein,Q9BRU9,Code
7402,GeneToProtein,P46939,Code
7405,GeneToProtein,Q9P2Y5,Code
57654,GeneToProtein,Q2YD98,Code
80146,GeneToProtein,Q8NBZ7,Code
8409,GeneToProtein,Q9UBK9,Code
553,GeneToProtein,P47901,Code
552,GeneToProtein,P37288,Code
9114,GeneToProtein,P61421,Code
8992,GeneToProtein,O15342,Code
554,GeneToProtein,P30518,Code
245972,GeneToProtein,Q8N8Y2,Code
155066,GeneToProtein,Q8NHE4,Code
8674,GeneToProtein,O75379,Code
10791,GeneToProtein,O95183,Code
6843,GeneToProtein,P23763,Code
55697,GeneToProtein,Q08AM6,Code
6572,GeneToProtein,Q16572,Code
81839,GeneToProtein,Q8TAA9,Code
6845,GeneToProtein,P51809,Code
6844,GeneToProtein,P63027,Code
57216,GeneToProtein,Q9ULK5,Code
8673,GeneToProtein,Q9BV40,Code
92270,GeneToProtein,Q52LC2,Code
9217,GeneToProtein,O95292,Code
9218,GeneToProtein,Q9P0L0,Code
537,GeneToProtein,Q15904,Code
114990,GeneToProtein,Q6EMK4,Code
9341,GeneToProtein,Q15836,Code
523,GeneToProtein,P38606,Code
22846,GeneToProtein,Q7L8A9,Code
7408,GeneToProtein,P50552,Code
79805,GeneToProtein,Q86V25,Code
57687,GeneToProtein,Q9HCJ6,Code
525,GeneToProtein,P15313,Code
10493,GeneToProtein,Q99536,Code
245973,GeneToProtein,Q8NEY4,Code
526,GeneToProtein,P21281,Code
51382,GeneToProtein,Q9Y5K8,Code
528,GeneToProtein,P21283,Code
529,GeneToProtein,P36543,Code
90423,GeneToProtein,Q96A05,Code
9550,GeneToProtein,O75348,Code
9296,GeneToProtein,Q16864,Code
534,GeneToProtein,O95670,Code
11023,GeneToProtein,Q5SQQ9,Code
7410,GeneToProtein,P52735,Code
127124,GeneToProtein,Q96LB4,Code
527,GeneToProtein,P27449,Code
25806,GeneToProtein,Q9UIW0,Code
10451,GeneToProtein,Q9UKW4,Code
51606,GeneToProtein,Q9UI12,Code
533,GeneToProtein,Q99437,Code
84923,GeneToProtein,Q969W3,Code
7412,GeneToProtein,P19320,Code
90736,GeneToProtein,Q5XKR9,Code
7409,GeneToProtein,P15498,Code
80124,GeneToProtein,Q96JH7,Code
26609,GeneToProtein,Q9H320,Code
7419,GeneToProtein,Q9Y277,Code
7421,GeneToProtein,P11473,Code
7416,GeneToProtein,P21796,Code
51480,GeneToProtein,Q9H322,Code
425054,GeneToProtein,Q9H321,Code
51481,GeneToProtein,Q9NNX9,Code
9084,GeneToProtein,O14598,Code
9083,GeneToProtein,O14599,Code
7417,GeneToProtein,P45880,Code
7423,GeneToProtein,P49765,Code
7424,GeneToProtein,P49767,Code
2277,GeneToProtein,O43915,Code
7422,GeneToProtein,P15692,Code
254778,GeneToProtein,Q8TAG6,Code
27287,GeneToProtein,O95231,Code
55591,GeneToProtein,Q9HBM0,Code
7716,GeneToProtein,Q14119,Code
57030,GeneToProtein,Q9P2U7,Code
51442,GeneToProtein,Q99990,Code
245806,GeneToProtein,Q8N8G2,Code
3791,GeneToProtein,P35968,Code
391104,GeneToProtein,Q6RSH7,Code
389136,GeneToProtein,A8MV65,Code
57084,GeneToProtein,Q9P2U8,Code
9686,GeneToProtein,Q14135,Code
2321,GeneToProtein,P17948,Code
246213,GeneToProtein,Q8NDX2,Code
140679,GeneToProtein,Q9H598,Code
2324,GeneToProtein,P35916,Code
7428,GeneToProtein,P40337,Code
3069,GeneToProtein,Q00341,Code
7429,GeneToProtein,P09327,Code
7425,GeneToProtein,O15240,Code
50853,GeneToProtein,O15195,Code
10174,GeneToProtein,O60504,Code
7433,GeneToProtein,P32241,Code
23262,GeneToProtein,O43314,Code
7434,GeneToProtein,P41587,Code
7414,GeneToProtein,P18206,Code
7432,GeneToProtein,P01282,Code
7431,GeneToProtein,P08670,Code
9677,GeneToProtein,Q6PFW1,Code
7447,GeneToProtein,P62760,Code
5212,GeneToProtein,Q6UXI7,Code
64115,GeneToProtein,Q9H7M9,Code
79001,GeneToProtein,Q9BQB6,Code
25962,GeneToProtein,Q69YN4,Code
2677,GeneToProtein,P38435,Code
154807,GeneToProtein,Q8N0U8,Code
7436,GeneToProtein,P98155,Code
203547,GeneToProtein,Q3ZAQ7,Code
4013,GeneToProtein,O00534,Code
400673,GeneToProtein,Q2NL98,Code
6570,GeneToProtein,P54219,Code
6571,GeneToProtein,Q05940,Code
284013,GeneToProtein,Q7Z5L0,Code
441931,GeneToProtein,Q8TDU5,Code
57191,GeneToProtein,Q9GZP7,Code
8876,GeneToProtein,O95497,Code
317701,GeneToProtein,Q8NFZ6,Code
317702,GeneToProtein,Q9BXE9,Code
317703,GeneToProtein,Q7Z5H5,Code
81671,GeneToProtein,Q96GC9,Code
317705,GeneToProtein,Q7Z5H4,Code
8875,GeneToProtein,O95498,Code
81552,GeneToProtein,Q96AW1,Code
157680,GeneToProtein,Q7Z7G8,Code
112936,GeneToProtein,Q4G0F5,Code
23230,GeneToProtein,Q96RL7,Code
10311,GeneToProtein,O14972,Code
54832,GeneToProtein,Q709C8,Code
9559,GeneToProtein,O75436,Code
55187,GeneToProtein,Q5THJ4,Code
65082,GeneToProtein,Q96AX1,Code
57020,GeneToProtein,Q7Z3J2,Code
137492,GeneToProtein,Q8NEZ2,Code
79720,GeneToProtein,Q9H9H4,Code
55048,GeneToProtein,A5D8V6,Code
26276,GeneToProtein,Q9H267,Code
155382,GeneToProtein,Q86XT2,Code
9605,GeneToProtein,Q9Y2B5,Code
64006,GeneToProtein,Q9Y6I0,Code
100616101,GeneToProtein,P10265,Code
449619,GeneToProtein,P63131,Code
619465,GeneToProtein,P63122,Code
10312,GeneToProtein,Q13488,Code
100616102,GeneToProtein,P63127,Code
100775105,GeneToProtein,P63123,Code
105376906,GeneToProtein,P63120,Code
100616103,GeneToProtein,P63119,Code
100862684,GeneToProtein,P63129,Code
50617,GeneToProtein,Q9HBG4,Code
100862683,GeneToProtein,P63125,Code
535,GeneToProtein,Q93050,Code
29802,GeneToProtein,Q9UKI3,Code
7441,GeneToProtein,P12018,Code
55823,GeneToProtein,Q9H270,Code
23545,GeneToProtein,Q9Y487,Code
64601,GeneToProtein,Q9H269,Code
51699,GeneToProtein,Q9UBQ0,Code
84313,GeneToProtein,Q9BRG1,Code
11311,GeneToProtein,Q9NRW7,Code
55737,GeneToProtein,Q96QK1,Code
51160,GeneToProtein,Q9UK41,Code
55610,GeneToProtein,Q96JG6,Code
23339,GeneToProtein,Q96JC1,Code
27183,GeneToProtein,Q9UN37,Code
57617,GeneToProtein,Q9P253,Code
55275,GeneToProtein,Q5VIR6,Code
51028,GeneToProtein,Q86VN1,Code
9525,GeneToProtein,O75351,Code
738,GeneToProtein,Q9UID3,Code
27072,GeneToProtein,P49754,Code
51542,GeneToProtein,Q9P1Q0,Code
23355,GeneToProtein,Q8N3P4,Code
6293,GeneToProtein,Q8N1B4,Code
6944,GeneToProtein,Q15906,Code
55237,GeneToProtein,Q9H8Y1,Code
147645,GeneToProtein,Q86VR7,Code
340547,GeneToProtein,Q86XK7,Code
54621,GeneToProtein,Q8N0Z9,Code
7443,GeneToProtein,Q99986,Code
23584,GeneToProtein,Q96IQ7,Code
11326,GeneToProtein,Q9Y279,Code
391123,GeneToProtein,P0DPA2,Code
7444,GeneToProtein,Q86Y07,Code
51231,GeneToProtein,Q8IV63,Code
284415,GeneToProtein,Q6UX27,Code
196740,GeneToProtein,Q8IW00,Code
387804,GeneToProtein,A8MXK1,Code
51534,GeneToProtein,Q9NP79,Code
338917,GeneToProtein,P58304,Code
10490,GeneToProtein,Q9UEU0,Code
30813,GeneToProtein,Q9NZR4,Code
79679,GeneToProtein,Q7Z7D3,Code
338667,GeneToProtein,P0DP72,Code
127731,GeneToProtein,Q5TIE3,Code
90113,GeneToProtein,Q8N398,Code
2638,GeneToProtein,P02774,Code
222008,GeneToProtein,Q8TAG5,Code
80737,GeneToProtein,Q9Y334,Code
64856,GeneToProtein,Q6PCB0,Code
342865,GeneToProtein,A6NLU5,Code
23078,GeneToProtein,A3KMH1,Code
340706,GeneToProtein,Q5GFL6,Code
143187,GeneToProtein,Q96AJ9,Code
128434,GeneToProtein,Q96N03,Code
402117,GeneToProtein,B2RUY7,Code
146177,GeneToProtein,A6NCI4,Code
375567,GeneToProtein,Q2TAL6,Code
7448,GeneToProtein,P04004,Code
220001,GeneToProtein,Q96DN2,Code
200403,GeneToProtein,Q502W6,Code
51322,GeneToProtein,Q9BTA9,Code
221806,GeneToProtein,Q8N2E2,Code
7450,GeneToProtein,P04275,Code
387680,GeneToProtein,Q641Q2,Code
23063,GeneToProtein,Q7Z5K2,Code
100287171,GeneToProtein,A8K0Z3,Code
9897,GeneToProtein,Q12768,Code
253725,GeneToProtein,Q9Y4E1,Code
375260,GeneToProtein,Q6VEQ5,Code
8936,GeneToProtein,Q92558,Code
11193,GeneToProtein,O75554,Code
374666,GeneToProtein,C4AMC7,Code
374677,GeneToProtein,A8MWX3,Code
80304,GeneToProtein,Q9H6R7,Code
51019,GeneToProtein,Q9Y3C0,Code
51729,GeneToProtein,Q9Y2W2,Code
653440,GeneToProtein,Q9NQA3,Code
10163,GeneToProtein,Q9Y6W5,Code
54838,GeneToProtein,Q9NX94,Code
57590,GeneToProtein,Q8IWB7,Code
8976,GeneToProtein,O00401,Code
23325,GeneToProtein,Q2M389,Code
10810,GeneToProtein,Q9UPY6,Code
23559,GeneToProtein,Q96G27,Code
115825,GeneToProtein,Q96P53,Code
164684,GeneToProtein,Q6ICG8,Code
64743,GeneToProtein,Q9H1Z4,Code
23001,GeneToProtein,Q8IZQ1,Code
79446,GeneToProtein,Q64LD2,Code
23558,GeneToProtein,Q969T9,Code
7454,GeneToProtein,P42768,Code
116966,GeneToProtein,Q8IZU2,Code
22884,GeneToProtein,Q9Y2I8,Code
55759,GeneToProtein,Q9GZL7,Code
9948,GeneToProtein,O75083,Code
57705,GeneToProtein,Q6ZS81,Code
57418,GeneToProtein,Q9BV38,Code
55717,GeneToProtein,Q9BZH6,Code
401551,GeneToProtein,Q5JTN6,Code
9277,GeneToProtein,O15213,Code
80232,GeneToProtein,Q9H7D7,Code
10885,GeneToProtein,Q9UNX4,Code
22911,GeneToProtein,O94967,Code
348793,GeneToProtein,Q7Z5U6,Code
11169,GeneToProtein,O75717,Code
57599,GeneToProtein,Q8TAF3,Code
253769,GeneToProtein,A2RRH5,Code
55255,GeneToProtein,Q9HAD4,Code
84058,GeneToProtein,Q9H977,Code
91833,GeneToProtein,Q8TBZ3,Code
114987,GeneToProtein,Q8NA23,Code
54853,GeneToProtein,Q9H6Y2,Code
57728,GeneToProtein,Q8NEZ3,Code
23160,GeneToProtein,Q15061,Code
55100,GeneToProtein,Q9NW82,Code
79968,GeneToProtein,Q9H967,Code
55339,GeneToProtein,Q9C0J8,Code
11091,GeneToProtein,P61964,Code
256764,GeneToProtein,Q3MJ13,Code
23335,GeneToProtein,Q9Y4E6,Code
84292,GeneToProtein,Q9BRX9,Code
79726,GeneToProtein,Q6PJI9,Code
84219,GeneToProtein,Q96S15,Code
10785,GeneToProtein,P57081,Code
57539,GeneToProtein,Q9P2L0,Code
54521,GeneToProtein,Q5JSH3,Code
84942,GeneToProtein,Q6P4I2,Code
29062,GeneToProtein,A4D1P6,Code
349136,GeneToProtein,Q86TI4,Code
124997,GeneToProtein,Q562E7,Code
56964,GeneToProtein,Q6P2C0,Code
284403,GeneToProtein,O43379,Code
83889,GeneToProtein,Q6ZQQ6,Code
54663,GeneToProtein,Q6RFH5,Code
54554,GeneToProtein,Q86VZ2,Code
134430,GeneToProtein,Q8NI36,Code
126248,GeneToProtein,Q6ZMY6,Code
340390,GeneToProtein,A6NE52,Code
112840,GeneToProtein,Q96FK6,Code
128025,GeneToProtein,B1ANS9,Code
197335,GeneToProtein,Q96KV7,Code
84128,GeneToProtein,Q8IWA0,Code
23038,GeneToProtein,Q8N5D0,Code
11180,GeneToProtein,Q9NNW5,Code
80335,GeneToProtein,Q6UXN9,Code
128488,GeneToProtein,Q8WWY7,Code
494551,GeneToProtein,P0C1S8,Code
10406,GeneToProtein,Q14508,Code
140870,GeneToProtein,Q9BQY6,Code
90199,GeneToProtein,Q8IUA0,Code
140832,GeneToProtein,Q9H1F0,Code
280664,GeneToProtein,Q8IUB3,Code
164237,GeneToProtein,Q8IUB5,Code
259240,GeneToProtein,Q8NEX5,Code
140686,GeneToProtein,Q8IUB2,Code
339005,GeneToProtein,Q1A5X7,Code
123720,GeneToProtein,Q8TF30,Code
259239,GeneToProtein,Q8NEX6,Code
117166,GeneToProtein,Q96NZ8,Code
7465,GeneToProtein,P30291,Code
149708,GeneToProtein,Q8TCV5,Code
58189,GeneToProtein,Q9HC57,Code
124857,GeneToProtein,Q8TEU8,Code
7466,GeneToProtein,O76024,Code
56270,GeneToProtein,Q5MNZ6,Code
7456,GeneToProtein,O43516,Code
11197,GeneToProtein,Q9Y5W5,Code
79971,GeneToProtein,Q5T9L3,Code
147179,GeneToProtein,Q8TF74,Code
11152,GeneToProtein,Q9Y484,Code
644150,GeneToProtein,A6NGB9,Code
51384,GeneToProtein,Q9UBV4,Code
65125,GeneToProtein,Q9H4A3,Code
55062,GeneToProtein,Q5MNZ9,Code
51352,GeneToProtein,Q06250,Code
7482,GeneToProtein,Q93097,Code
80326,GeneToProtein,Q9GZT5,Code
25861,GeneToProtein,Q9P202,Code
58525,GeneToProtein,O95785,Code
7471,GeneToProtein,P04628,Code
26100,GeneToProtein,Q9Y4P8,Code
7480,GeneToProtein,O00744,Code
89780,GeneToProtein,P56704,Code
54361,GeneToProtein,P56705,Code
7472,GeneToProtein,P09544,Code
7477,GeneToProtein,P56706,Code
65268,GeneToProtein,Q9Y3S1,Code
7481,GeneToProtein,O96014,Code
7483,GeneToProtein,O14904,Code
81029,GeneToProtein,Q9H1J7,Code
7476,GeneToProtein,O00755,Code
7484,GeneToProtein,O14905,Code
7473,GeneToProtein,P56703,Code
7478,GeneToProtein,Q9H1J5,Code
7474,GeneToProtein,P41221,Code
7479,GeneToProtein,Q93098,Code
7475,GeneToProtein,Q9Y6F9,Code
65267,GeneToProtein,Q9BYP7,Code
56897,GeneToProtein,Q96S55,Code
65266,GeneToProtein,Q96J92,Code
49856,GeneToProtein,Q9P2S5,Code
23302,GeneToProtein,Q658N2,Code
9671,GeneToProtein,Q2TBF2,Code
26118,GeneToProtein,Q9Y6I7,Code
55884,GeneToProtein,Q9NYS7,Code
151525,GeneToProtein,Q8N9V3,Code
7486,GeneToProtein,Q14191,Code
7490,GeneToProtein,P19544,Code
152641,GeneToProtein,Q96NR7,Code
80014,GeneToProtein,Q6AWC2,Code
55841,GeneToProtein,Q9ULE0,Code
126374,GeneToProtein,A6NIX2,Code
51741,GeneToProtein,Q9NZC7,Code
54739,GeneToProtein,Q6GPH4,Code
653220,GeneToProtein,Q9HD64,Code
11059,GeneToProtein,Q9H0M0,Code
6376,GeneToProtein,P78423,Code
9502,GeneToProtein,Q96GT9,Code
170626,GeneToProtein,Q8WTP9,Code
2829,GeneToProtein,P46094,Code
170627,GeneToProtein,Q8WWM1,Code
11060,GeneToProtein,O00308,Code
23657,GeneToProtein,Q9UPY5,Code
7494,GeneToProtein,P17861,Code
25937,GeneToProtein,Q9GZV5,Code
6375,GeneToProtein,P47992,Code
6846,GeneToProtein,Q9UBD3,Code
7498,GeneToProtein,P47989,Code
331,GeneToProtein,P98170,Code
389610,GeneToProtein,Q6UX68,Code
389668,GeneToProtein,Q5GH70,Code
286046,GeneToProtein,Q5GH73,Code
9082,GeneToProtein,O14609,Code
343702,GeneToProtein,Q5GH72,Code
7499,GeneToProtein,P55808,Code
55113,GeneToProtein,Q9H6D3,Code
7504,GeneToProtein,P51811,Code
165904,GeneToProtein,Q702N8,Code
402415,GeneToProtein,Q6PP77,Code
150165,GeneToProtein,Q5GH77,Code
114786,GeneToProtein,Q5GH76,Code
129446,GeneToProtein,A4UGR9,Code
7507,GeneToProtein,P23025,Code
6247,GeneToProtein,O15537,Code
2072,GeneToProtein,Q92889,Code
23214,GeneToProtein,Q96QU8,Code
7512,GeneToProtein,O43895,Code
100133315,GeneToProtein,Q6ZNB5,Code
1434,GeneToProtein,P55060,Code
11260,GeneToProtein,O43592,Code
23039,GeneToProtein,Q9UIA9,Code
63929,GeneToProtein,Q9NQH7,Code
7511,GeneToProtein,Q9NQW7,Code
7508,GeneToProtein,Q01831,Code
64328,GeneToProtein,Q9C0E2,Code
7514,GeneToProtein,O14980,Code
57510,GeneToProtein,Q9HAV4,Code
7520,GeneToProtein,P13010,Code
7515,GeneToProtein,P18887,Code
6102,GeneToProtein,O75695,Code
22803,GeneToProtein,Q9H0D6,Code
7516,GeneToProtein,O43543,Code
143570,GeneToProtein,Q6P2D8,Code
2547,GeneToProtein,P12956,Code
7517,GeneToProtein,O43542,Code
152002,GeneToProtein,Q8NBI6,Code
54464,GeneToProtein,Q8IZH2,Code
7518,GeneToProtein,Q13426,Code
9942,GeneToProtein,O75191,Code
64132,GeneToProtein,Q9H1B5,Code
9917,GeneToProtein,O75063,Code
64131,GeneToProtein,Q86Y38,Code
100996702,GeneToProtein,Q8N9X3,Code
57002,GeneToProtein,Q9NRH1,Code
10138,GeneToProtein,Q8IY57,Code
10413,GeneToProtein,P46937,Code
54059,GeneToProtein,P58557,Code
4904,GeneToProtein,P67809,Code
51087,GeneToProtein,Q9Y2T7,Code
8531,GeneToProtein,P16989,Code
401207,GeneToProtein,A6NC05,Code
150223,GeneToProtein,A8MPS7,Code
7525,GeneToProtein,P07947,Code
55689,GeneToProtein,Q9ULM3,Code
8089,GeneToProtein,O95619,Code
10897,GeneToProtein,O95070,Code
90522,GeneToProtein,Q5BJH7,Code
78992,GeneToProtein,Q9BWQ6,Code
81555,GeneToProtein,Q969M3,Code
25844,GeneToProtein,Q9GZM5,Code
84272,GeneToProtein,Q9BSR8,Code
286451,GeneToProtein,Q96EC8,Code
285525,GeneToProtein,Q8N8F6,Code
54432,GeneToProtein,Q9Y548,Code
374887,GeneToProtein,A6XGL0,Code
81576,GeneToProtein,P13994,Code
55702,GeneToProtein,Q9BW85,Code
10652,GeneToProtein,O15498,Code
100287569,GeneToProtein,Q6ZV60,Code
9056,GeneToProtein,Q9UM01,Code
9057,GeneToProtein,Q92536,Code
56252,GeneToProtein,P49750,Code
10730,GeneToProtein,Q96TA2,Code
219539,GeneToProtein,Q96NS1,Code
29799,GeneToProtein,O60688,Code
51646,GeneToProtein,P62699,Code
388403,GeneToProtein,Q96QA6,Code
83719,GeneToProtein,P61236,Code
79693,GeneToProtein,Q86U90,Code
91746,GeneToProtein,Q96MU7,Code
253943,GeneToProtein,Q7Z739,Code
64848,GeneToProtein,Q9H6S0,Code
54915,GeneToProtein,Q9BYJ9,Code
51441,GeneToProtein,Q9Y5A9,Code
55609,GeneToProtein,Q8ND82,Code
151126,GeneToProtein,Q569K4,Code
54816,GeneToProtein,Q6N043,Code
55249,GeneToProtein,Q9H869,Code
129025,GeneToProtein,P59817,Code
92285,GeneToProtein,Q52M93,Code
201181,GeneToProtein,Q66K41,Code
140883,GeneToProtein,Q86YH2,Code
219578,GeneToProtein,A4D1E1,Code
57335,GeneToProtein,Q9HBT8,Code
79750,GeneToProtein,Q9H6B1,Code
642280,GeneToProtein,Q49A33,Code
100293516,GeneToProtein,E7ETH6,Code
729288,GeneToProtein,P0CG31,Code
25799,GeneToProtein,O75467,Code
29066,GeneToProtein,Q8IWR0,Code
388569,GeneToProtein,Q6AW86,Code
401509,GeneToProtein,Q4V348,Code
6940,GeneToProtein,O60765,Code
23264,GeneToProtein,Q9UGR2,Code
7535,GeneToProtein,P43403,Code
563,GeneToProtein,P25311,Code
57473,GeneToProtein,Q96KM6,Code
117608,GeneToProtein,Q96LW1,Code
440077,GeneToProtein,Q6ZN79,Code
100132396,GeneToProtein,P0CI00,Code
9849,GeneToProtein,Q6AHZ1,Code
728957,GeneToProtein,P0CH99,Code
100131539,GeneToProtein,A8MWA4,Code
30832,GeneToProtein,Q86Y25,Code
100131980,GeneToProtein,A8MUZ8,Code
353174,GeneToProtein,Q401N2,Code
284323,GeneToProtein,O75290,Code
85460,GeneToProtein,Q9C0D4,Code
163131,GeneToProtein,Q9Y6R6,Code
100505852,GeneToProtein,Q9NSJ1,Code
91752,GeneToProtein,Q7Z570,Code
199704,GeneToProtein,Q6P3V2,Code
25946,GeneToProtein,Q96PM9,Code
7455,GeneToProtein,Q9Y493,Code
646799,GeneToProtein,A6NP61,Code
326340,GeneToProtein,Q86SH2,Code
113763,GeneToProtein,Q96FA7,Code
9189,GeneToProtein,O96006,Code
79413,GeneToProtein,Q9BTP6,Code
7541,GeneToProtein,O43829,Code
84327,GeneToProtein,Q96IU2,Code
9841,GeneToProtein,O43167,Code
201501,GeneToProtein,A1YPR0,Code
79740,GeneToProtein,A8MT70,Code
7704,GeneToProtein,Q05516,Code
9889,GeneToProtein,O75132,Code
