GeneId:START_ID(Gene),Relation:TYPE,DiseaseId:END_ID(Disease),DSI,DPI,RelationName
673,GeneToDisease,C2239176,0.319,0.846,Relate to
673,GeneToDisease,C3150970,0.319,0.846,Relate to
673,GeneToDisease,C3150971,0.319,0.846,Relate to
673,GeneToDisease,C3501843,0.319,0.846,Relate to
673,GeneToDisease,C3501844,0.319,0.846,Relate to
673,GeneToDisease,C3501846,0.319,0.846,Relate to
673,GeneToDisease,C4551484,0.319,0.846,Relate to
673,GeneToDisease,C4551602,0.319,0.846,Relate to
673,GeneToDisease,C4721532,0.319,0.846,Relate to
673,GeneToDisease,C4733333,0.319,0.846,Relate to
675,GeneToDisease,C0005586,0.379,0.846,Relate to
675,GeneToDisease,C0005684,0.379,0.846,Relate to
675,GeneToDisease,C0006142,0.379,0.846,Relate to
675,GeneToDisease,C0007112,0.379,0.846,Relate to
675,GeneToDisease,C0015625,0.379,0.846,Relate to
675,GeneToDisease,C0017638,0.379,0.846,Relate to
675,GeneToDisease,C0024121,0.379,0.846,Relate to
675,GeneToDisease,C0025149,0.379,0.846,Relate to
675,GeneToDisease,C0025202,0.379,0.846,Relate to
675,GeneToDisease,C0027708,0.379,0.846,Relate to
675,GeneToDisease,C0029925,0.379,0.846,Relate to
675,GeneToDisease,C0030297,0.379,0.846,Relate to
675,GeneToDisease,C0030312,0.379,0.846,Relate to
675,GeneToDisease,C0033578,0.379,0.846,Relate to
675,GeneToDisease,C0205833,0.379,0.846,Relate to
675,GeneToDisease,C0206720,0.379,0.846,Relate to
675,GeneToDisease,C0235974,0.379,0.846,Relate to
675,GeneToDisease,C0242379,0.379,0.846,Relate to
675,GeneToDisease,C0259783,0.379,0.846,Relate to
675,GeneToDisease,C0265219,0.379,0.846,Relate to
675,GeneToDisease,C0278510,0.379,0.846,Relate to
675,GeneToDisease,C0278876,0.379,0.846,Relate to
675,GeneToDisease,C0346153,0.379,0.846,Relate to
675,GeneToDisease,C0346647,0.379,0.846,Relate to
675,GeneToDisease,C0347284,0.379,0.846,Relate to
675,GeneToDisease,C0376358,0.379,0.846,Relate to
675,GeneToDisease,C0496920,0.379,0.846,Relate to
675,GeneToDisease,C0496956,0.379,0.846,Relate to
675,GeneToDisease,C0555198,0.379,0.846,Relate to
675,GeneToDisease,C0677776,0.379,0.846,Relate to
675,GeneToDisease,C0678222,0.379,0.846,Relate to
675,GeneToDisease,C0684249,0.379,0.846,Relate to
675,GeneToDisease,C0740457,0.379,0.846,Relate to
675,GeneToDisease,C0751291,0.379,0.846,Relate to
675,GeneToDisease,C0751688,0.379,0.846,Relate to
675,GeneToDisease,C0858252,0.379,0.846,Relate to
675,GeneToDisease,C0919267,0.379,0.846,Relate to
675,GeneToDisease,C1140680,0.379,0.846,Relate to
675,GeneToDisease,C1257931,0.379,0.846,Relate to
675,GeneToDisease,C1275668,0.379,0.846,Relate to
675,GeneToDisease,C1458155,0.379,0.846,Relate to
675,GeneToDisease,C1838457,0.379,0.846,Relate to
675,GeneToDisease,C2930471,0.379,0.846,Relate to
675,GeneToDisease,C2931038,0.379,0.846,Relate to
675,GeneToDisease,C2931456,0.379,0.846,Relate to
675,GeneToDisease,C3463824,0.379,0.846,Relate to
675,GeneToDisease,C4228778,0.379,0.846,Relate to
675,GeneToDisease,C4704874,0.379,0.846,Relate to
675,GeneToDisease,C4749652,0.379,0.846,Relate to
676,GeneToDisease,C0278701,0.751,0.231,Relate to
676,GeneToDisease,C4539991,0.751,0.231,Relate to
678,GeneToDisease,C0009402,0.686,0.5,Relate to
678,GeneToDisease,C0009404,0.686,0.5,Relate to
678,GeneToDisease,C0033578,0.686,0.5,Relate to
678,GeneToDisease,C0376358,0.686,0.5,Relate to
678,GeneToDisease,C1961099,0.686,0.5,Relate to
682,GeneToDisease,C0015697,0.458,0.769,Relate to
682,GeneToDisease,C0027626,0.458,0.769,Relate to
682,GeneToDisease,C0027627,0.458,0.769,Relate to
682,GeneToDisease,C0264956,0.458,0.769,Relate to
682,GeneToDisease,C1862939,0.458,0.769,Relate to
682,GeneToDisease,C1862941,0.458,0.769,Relate to
682,GeneToDisease,C2936351,0.458,0.769,Relate to
682,GeneToDisease,C4551993,0.458,0.769,Relate to
683,GeneToDisease,C0024115,0.67,0.423,Relate to
683,GeneToDisease,C0030567,0.67,0.423,Relate to
685,GeneToDisease,C0036341,0.644,0.577,Relate to
685,GeneToDisease,C0162568,0.644,0.577,Relate to
685,GeneToDisease,C0349426,0.644,0.577,Relate to
686,GeneToDisease,C0004352,0.628,0.654,Relate to
686,GeneToDisease,C0019193,0.628,0.654,Relate to
686,GeneToDisease,C0220754,0.628,0.654,Relate to
686,GeneToDisease,C0860207,0.628,0.654,Relate to
686,GeneToDisease,C1262760,0.628,0.654,Relate to
686,GeneToDisease,C1384666,0.628,0.654,Relate to
686,GeneToDisease,C3658290,0.628,0.654,Relate to
686,GeneToDisease,C4277682,0.628,0.654,Relate to
686,GeneToDisease,C4279912,0.628,0.654,Relate to
687,GeneToDisease,C0014175,0.595,0.577,Relate to
687,GeneToDisease,C0040128,0.595,0.577,Relate to
687,GeneToDisease,C0269102,0.595,0.577,Relate to
687,GeneToDisease,C1135196,0.595,0.577,Relate to
688,GeneToDisease,C0005684,0.534,0.769,Relate to
688,GeneToDisease,C0005695,0.534,0.769,Relate to
688,GeneToDisease,C0007137,0.534,0.769,Relate to
688,GeneToDisease,C0009402,0.534,0.769,Relate to
688,GeneToDisease,C0009404,0.534,0.769,Relate to
688,GeneToDisease,C0024117,0.534,0.769,Relate to
688,GeneToDisease,C0030297,0.534,0.769,Relate to
688,GeneToDisease,C0036341,0.534,0.769,Relate to
688,GeneToDisease,C0152013,0.534,0.769,Relate to
688,GeneToDisease,C0346647,0.534,0.769,Relate to
688,GeneToDisease,C1527303,0.534,0.769,Relate to
688,GeneToDisease,C2936380,0.534,0.769,Relate to
688,GeneToDisease,C2936381,0.534,0.769,Relate to
694,GeneToDisease,C0026764,0.564,0.692,Relate to
694,GeneToDisease,C0036341,0.564,0.692,Relate to
694,GeneToDisease,C0087031,0.564,0.692,Relate to
694,GeneToDisease,C3495559,0.564,0.692,Relate to
694,GeneToDisease,C3714758,0.564,0.692,Relate to
694,GeneToDisease,C4552091,0.564,0.692,Relate to
694,GeneToDisease,C4704862,0.564,0.692,Relate to
695,GeneToDisease,C0001768,0.464,0.808,Relate to
695,GeneToDisease,C0006142,0.464,0.808,Relate to
695,GeneToDisease,C0023434,0.464,0.808,Relate to
695,GeneToDisease,C0086438,0.464,0.808,Relate to
695,GeneToDisease,C0221026,0.464,0.808,Relate to
695,GeneToDisease,C0345958,0.464,0.808,Relate to
695,GeneToDisease,C0472813,0.464,0.808,Relate to
695,GeneToDisease,C0496956,0.464,0.808,Relate to
695,GeneToDisease,C0678222,0.464,0.808,Relate to
695,GeneToDisease,C0858252,0.464,0.808,Relate to
699,GeneToDisease,C0009402,0.528,0.731,Relate to
699,GeneToDisease,C0009404,0.528,0.731,Relate to
699,GeneToDisease,C0346647,0.528,0.731,Relate to
699,GeneToDisease,C1850343,0.528,0.731,Relate to
699,GeneToDisease,C2239176,0.528,0.731,Relate to
699,GeneToDisease,C2931286,0.528,0.731,Relate to
701,GeneToDisease,C0009402,0.502,0.808,Relate to
701,GeneToDisease,C0009404,0.502,0.808,Relate to
701,GeneToDisease,C0018273,0.502,0.808,Relate to
701,GeneToDisease,C0025958,0.502,0.808,Relate to
701,GeneToDisease,C0027654,0.502,0.808,Relate to
701,GeneToDisease,C0027658,0.502,0.808,Relate to
701,GeneToDisease,C0035412,0.502,0.808,Relate to
701,GeneToDisease,C0205851,0.502,0.808,Relate to
701,GeneToDisease,C0205852,0.502,0.808,Relate to
701,GeneToDisease,C0206656,0.502,0.808,Relate to
701,GeneToDisease,C0279626,0.502,0.808,Relate to
701,GeneToDisease,C0740345,0.502,0.808,Relate to
701,GeneToDisease,C0751364,0.502,0.808,Relate to
701,GeneToDisease,C0751365,0.502,0.808,Relate to
701,GeneToDisease,C1850343,0.502,0.808,Relate to
701,GeneToDisease,C1864389,0.502,0.808,Relate to
701,GeneToDisease,C1956147,0.502,0.808,Relate to
701,GeneToDisease,C2239176,0.502,0.808,Relate to
701,GeneToDisease,C2931286,0.502,0.808,Relate to
701,GeneToDisease,C2931383,0.502,0.808,Relate to
701,GeneToDisease,C3853041,0.502,0.808,Relate to
701,GeneToDisease,C4733331,0.502,0.808,Relate to
706,GeneToDisease,C0005586,0.444,0.885,Relate to
706,GeneToDisease,C0019147,0.444,0.885,Relate to
706,GeneToDisease,C0019151,0.444,0.885,Relate to
706,GeneToDisease,C0745744,0.444,0.885,Relate to
706,GeneToDisease,C0751197,0.444,0.885,Relate to
706,GeneToDisease,C0751198,0.444,0.885,Relate to
706,GeneToDisease,C2936476,0.444,0.885,Relate to
708,GeneToDisease,C0006142,0.569,0.692,Relate to
708,GeneToDisease,C0678222,0.569,0.692,Relate to
708,GeneToDisease,C1257931,0.569,0.692,Relate to
708,GeneToDisease,C1458155,0.569,0.692,Relate to
708,GeneToDisease,C4540209,0.569,0.692,Relate to
708,GeneToDisease,C4704874,0.569,0.692,Relate to
710,GeneToDisease,C0019193,0.507,0.769,Relate to
710,GeneToDisease,C0019243,0.507,0.769,Relate to
710,GeneToDisease,C0021400,0.507,0.769,Relate to
710,GeneToDisease,C0023890,0.507,0.769,Relate to
710,GeneToDisease,C0024121,0.507,0.769,Relate to
710,GeneToDisease,C0024143,0.507,0.769,Relate to
710,GeneToDisease,C0239946,0.507,0.769,Relate to
710,GeneToDisease,C0242379,0.507,0.769,Relate to
710,GeneToDisease,C0272242,0.507,0.769,Relate to
710,GeneToDisease,C0398775,0.507,0.769,Relate to
710,GeneToDisease,C0398776,0.507,0.769,Relate to
710,GeneToDisease,C0860207,0.507,0.769,Relate to
710,GeneToDisease,C1262760,0.507,0.769,Relate to
710,GeneToDisease,C1852700,0.507,0.769,Relate to
710,GeneToDisease,C1862892,0.507,0.769,Relate to
710,GeneToDisease,C2717905,0.507,0.769,Relate to
710,GeneToDisease,C2717906,0.507,0.769,Relate to
710,GeneToDisease,C2931758,0.507,0.769,Relate to
710,GeneToDisease,C3658290,0.507,0.769,Relate to
710,GeneToDisease,C4277682,0.507,0.769,Relate to
710,GeneToDisease,C4279912,0.507,0.769,Relate to
712,GeneToDisease,C0015230,0.623,0.654,Relate to
712,GeneToDisease,C0017661,0.623,0.654,Relate to
712,GeneToDisease,C0017662,0.623,0.654,Relate to
712,GeneToDisease,C0020951,0.623,0.654,Relate to
712,GeneToDisease,C0024141,0.623,0.654,Relate to
712,GeneToDisease,C0242380,0.623,0.654,Relate to
712,GeneToDisease,C0268742,0.623,0.654,Relate to
712,GeneToDisease,C0268743,0.623,0.654,Relate to
712,GeneToDisease,C0272242,0.623,0.654,Relate to
712,GeneToDisease,C1720821,0.623,0.654,Relate to
712,GeneToDisease,C3150902,0.623,0.654,Relate to
712,GeneToDisease,C3280742,0.623,0.654,Relate to
713,GeneToDisease,C0003257,0.711,0.538,Relate to
713,GeneToDisease,C0006142,0.711,0.538,Relate to
713,GeneToDisease,C0010093,0.711,0.538,Relate to
713,GeneToDisease,C0017661,0.711,0.538,Relate to
713,GeneToDisease,C0021051,0.711,0.538,Relate to
713,GeneToDisease,C0023890,0.711,0.538,Relate to
713,GeneToDisease,C0024141,0.711,0.538,Relate to
713,GeneToDisease,C0029927,0.711,0.538,Relate to
713,GeneToDisease,C0036341,0.711,0.538,Relate to
713,GeneToDisease,C0151744,0.711,0.538,Relate to
713,GeneToDisease,C0239946,0.711,0.538,Relate to
713,GeneToDisease,C0272242,0.711,0.538,Relate to
713,GeneToDisease,C3150902,0.711,0.538,Relate to
714,GeneToDisease,C0272242,0.751,0.423,Relate to
714,GeneToDisease,C3150902,0.751,0.423,Relate to
715,GeneToDisease,C0014175,0.638,0.654,Relate to
715,GeneToDisease,C0024141,0.638,0.654,Relate to
715,GeneToDisease,C0030524,0.638,0.654,Relate to
715,GeneToDisease,C0268347,0.638,0.654,Relate to
715,GeneToDisease,C0269102,0.638,0.654,Relate to
715,GeneToDisease,C0272242,0.638,0.654,Relate to
715,GeneToDisease,C4551499,0.638,0.654,Relate to
716,GeneToDisease,C0004364,0.705,0.462,Relate to
716,GeneToDisease,C0024141,0.705,0.462,Relate to
716,GeneToDisease,C0241910,0.705,0.462,Relate to
716,GeneToDisease,C0268347,0.705,0.462,Relate to
716,GeneToDisease,C0272242,0.705,0.462,Relate to
716,GeneToDisease,C0677607,0.705,0.462,Relate to
716,GeneToDisease,C1862892,0.705,0.462,Relate to
716,GeneToDisease,C2717905,0.705,0.462,Relate to
716,GeneToDisease,C2717906,0.705,0.462,Relate to
716,GeneToDisease,C3151078,0.705,0.462,Relate to
716,GeneToDisease,C4310681,0.705,0.462,Relate to
717,GeneToDisease,C0011633,0.617,0.692,Relate to
717,GeneToDisease,C0017661,0.617,0.692,Relate to
717,GeneToDisease,C0024131,0.617,0.692,Relate to
717,GeneToDisease,C0024138,0.617,0.692,Relate to
717,GeneToDisease,C0024141,0.617,0.692,Relate to
717,GeneToDisease,C0162823,0.617,0.692,Relate to
717,GeneToDisease,C0221056,0.617,0.692,Relate to
717,GeneToDisease,C0242383,0.617,0.692,Relate to
717,GeneToDisease,C0263666,0.617,0.692,Relate to
717,GeneToDisease,C0272242,0.617,0.692,Relate to
717,GeneToDisease,C0409974,0.617,0.692,Relate to
717,GeneToDisease,C3150275,0.617,0.692,Relate to
717,GeneToDisease,C3809653,0.617,0.692,Relate to
718,GeneToDisease,C0003257,0.445,0.885,Relate to
718,GeneToDisease,C0007787,0.445,0.885,Relate to
718,GeneToDisease,C0011860,0.445,0.885,Relate to
718,GeneToDisease,C0013221,0.445,0.885,Relate to
718,GeneToDisease,C0017665,0.445,0.885,Relate to
718,GeneToDisease,C0019061,0.445,0.885,Relate to
718,GeneToDisease,C0019193,0.445,0.885,Relate to
718,GeneToDisease,C0021051,0.445,0.885,Relate to
718,GeneToDisease,C0021655,0.445,0.885,Relate to
718,GeneToDisease,C0022660,0.445,0.885,Relate to
718,GeneToDisease,C0030524,0.445,0.885,Relate to
718,GeneToDisease,C0030807,0.445,0.885,Relate to
718,GeneToDisease,C0030809,0.445,0.885,Relate to
718,GeneToDisease,C0034152,0.445,0.885,Relate to
718,GeneToDisease,C0041755,0.445,0.885,Relate to
718,GeneToDisease,C0042386,0.445,0.885,Relate to
718,GeneToDisease,C0086445,0.445,0.885,Relate to
718,GeneToDisease,C0086922,0.445,0.885,Relate to
718,GeneToDisease,C0238281,0.445,0.885,Relate to
718,GeneToDisease,C0242383,0.445,0.885,Relate to
718,GeneToDisease,C0242461,0.445,0.885,Relate to
718,GeneToDisease,C0263313,0.445,0.885,Relate to
718,GeneToDisease,C0272242,0.445,0.885,Relate to
718,GeneToDisease,C0376362,0.445,0.885,Relate to
718,GeneToDisease,C0472381,0.445,0.885,Relate to
718,GeneToDisease,C0740376,0.445,0.885,Relate to
718,GeneToDisease,C0740391,0.445,0.885,Relate to
718,GeneToDisease,C0740392,0.445,0.885,Relate to
718,GeneToDisease,C0751019,0.445,0.885,Relate to
718,GeneToDisease,C0751020,0.445,0.885,Relate to
718,GeneToDisease,C0751021,0.445,0.885,Relate to
718,GeneToDisease,C0751022,0.445,0.885,Relate to
718,GeneToDisease,C0751845,0.445,0.885,Relate to
718,GeneToDisease,C0751846,0.445,0.885,Relate to
718,GeneToDisease,C0751847,0.445,0.885,Relate to
718,GeneToDisease,C0751848,0.445,0.885,Relate to
718,GeneToDisease,C0751849,0.445,0.885,Relate to
718,GeneToDisease,C0860207,0.445,0.885,Relate to
718,GeneToDisease,C0917805,0.445,0.885,Relate to
718,GeneToDisease,C0920563,0.445,0.885,Relate to
718,GeneToDisease,C1262760,0.445,0.885,Relate to
718,GeneToDisease,C1332655,0.445,0.885,Relate to
718,GeneToDisease,C1527335,0.445,0.885,Relate to
718,GeneToDisease,C1565662,0.445,0.885,Relate to
718,GeneToDisease,C1704378,0.445,0.885,Relate to
718,GeneToDisease,C1969651,0.445,0.885,Relate to
718,GeneToDisease,C2609414,0.445,0.885,Relate to
718,GeneToDisease,C2931788,0.445,0.885,Relate to
718,GeneToDisease,C3151071,0.445,0.885,Relate to
718,GeneToDisease,C3658290,0.445,0.885,Relate to
718,GeneToDisease,C4087273,0.445,0.885,Relate to
718,GeneToDisease,C4277682,0.445,0.885,Relate to
718,GeneToDisease,C4279912,0.445,0.885,Relate to
720,GeneToDisease,C0003257,0.563,0.769,Relate to
720,GeneToDisease,C0004943,0.563,0.769,Relate to
720,GeneToDisease,C0021051,0.563,0.769,Relate to
720,GeneToDisease,C0024141,0.563,0.769,Relate to
720,GeneToDisease,C0272242,0.563,0.769,Relate to
720,GeneToDisease,C3280742,0.563,0.769,Relate to
721,GeneToDisease,C0004352,0.603,0.808,Relate to
721,GeneToDisease,C0004364,0.603,0.808,Relate to
721,GeneToDisease,C0011609,0.603,0.808,Relate to
721,GeneToDisease,C0024141,0.603,0.808,Relate to
721,GeneToDisease,C0272242,0.603,0.808,Relate to
721,GeneToDisease,C0406537,0.603,0.808,Relate to
721,GeneToDisease,C3280641,0.603,0.808,Relate to
726,GeneToDisease,C0242852,0.663,0.615,Relate to
726,GeneToDisease,C4721549,0.663,0.615,Relate to
727,GeneToDisease,C0003257,0.55,0.731,Relate to
727,GeneToDisease,C0021051,0.55,0.731,Relate to
727,GeneToDisease,C0024138,0.55,0.731,Relate to
727,GeneToDisease,C0031154,0.55,0.731,Relate to
727,GeneToDisease,C0272242,0.55,0.731,Relate to
727,GeneToDisease,C0343047,0.55,0.731,Relate to
727,GeneToDisease,C1449646,0.55,0.731,Relate to
727,GeneToDisease,C1449647,0.55,0.731,Relate to
728,GeneToDisease,C0036981,0.513,0.808,Relate to
728,GeneToDisease,C0036983,0.513,0.808,Relate to
728,GeneToDisease,C0600327,0.513,0.808,Relate to
729,GeneToDisease,C0006663,0.7,0.615,Relate to
729,GeneToDisease,C0018824,0.7,0.615,Relate to
729,GeneToDisease,C0263628,0.7,0.615,Relate to
729,GeneToDisease,C0272242,0.7,0.615,Relate to
729,GeneToDisease,C0521174,0.7,0.615,Relate to
729,GeneToDisease,C2676232,0.7,0.615,Relate to
730,GeneToDisease,C0272242,0.751,0.423,Relate to
730,GeneToDisease,C1864694,0.751,0.423,Relate to
731,GeneToDisease,C0003257,0.821,0.192,Relate to
731,GeneToDisease,C0021051,0.821,0.192,Relate to
731,GeneToDisease,C0025289,0.821,0.192,Relate to
731,GeneToDisease,C0030167,0.821,0.192,Relate to
731,GeneToDisease,C0085396,0.821,0.192,Relate to
731,GeneToDisease,C0272242,0.821,0.192,Relate to
731,GeneToDisease,C3151081,0.821,0.192,Relate to
732,GeneToDisease,C0003257,0.76,0.269,Relate to
732,GeneToDisease,C0021051,0.76,0.269,Relate to
732,GeneToDisease,C0025289,0.76,0.269,Relate to
732,GeneToDisease,C0030167,0.76,0.269,Relate to
732,GeneToDisease,C0085396,0.76,0.269,Relate to
732,GeneToDisease,C0087031,0.76,0.269,Relate to
732,GeneToDisease,C0272242,0.76,0.269,Relate to
732,GeneToDisease,C3151080,0.76,0.269,Relate to
732,GeneToDisease,C3495559,0.76,0.269,Relate to
732,GeneToDisease,C3714758,0.76,0.269,Relate to
732,GeneToDisease,C4552091,0.76,0.269,Relate to
732,GeneToDisease,C4704862,0.76,0.269,Relate to
733,GeneToDisease,C0272242,1.0,0.077,Relate to
735,GeneToDisease,C0003257,0.619,0.692,Relate to
735,GeneToDisease,C0011633,0.619,0.692,Relate to
735,GeneToDisease,C0015456,0.619,0.692,Relate to
735,GeneToDisease,C0015704,0.619,0.692,Relate to
735,GeneToDisease,C0021051,0.619,0.692,Relate to
735,GeneToDisease,C0025294,0.619,0.692,Relate to
735,GeneToDisease,C0027412,0.619,0.692,Relate to
735,GeneToDisease,C0029095,0.619,0.692,Relate to
735,GeneToDisease,C0041834,0.619,0.692,Relate to
735,GeneToDisease,C0221056,0.619,0.692,Relate to
735,GeneToDisease,C0242383,0.619,0.692,Relate to
735,GeneToDisease,C0263666,0.619,0.692,Relate to
735,GeneToDisease,C0272242,0.619,0.692,Relate to
735,GeneToDisease,C0343097,0.619,0.692,Relate to
735,GeneToDisease,C0345967,0.619,0.692,Relate to
735,GeneToDisease,C0524661,0.619,0.692,Relate to
735,GeneToDisease,C0524662,0.619,0.692,Relate to
735,GeneToDisease,C1135745,0.619,0.692,Relate to
735,GeneToDisease,C1135746,0.619,0.692,Relate to
735,GeneToDisease,C1135747,0.619,0.692,Relate to
735,GeneToDisease,C1136209,0.619,0.692,Relate to
735,GeneToDisease,C1136210,0.619,0.692,Relate to
735,GeneToDisease,C1527402,0.619,0.692,Relate to
735,GeneToDisease,C2239176,0.619,0.692,Relate to
735,GeneToDisease,C3151189,0.619,0.692,Relate to
735,GeneToDisease,C3810042,0.619,0.692,Relate to
735,GeneToDisease,C4551628,0.619,0.692,Relate to
740,GeneToDisease,C0025202,0.89,0.115,Relate to
741,GeneToDisease,C0006142,0.805,0.115,Relate to
745,GeneToDisease,C0026010,0.584,0.731,Relate to
745,GeneToDisease,C0239761,0.584,0.731,Relate to
745,GeneToDisease,C4722446,0.584,0.731,Relate to
745,GeneToDisease,C4748946,0.584,0.731,Relate to
750,GeneToDisease,C0238463,0.751,0.192,Relate to
755,GeneToDisease,C0002736,0.633,0.615,Relate to
755,GeneToDisease,C0265275,0.633,0.615,Relate to
755,GeneToDisease,C0393554,0.633,0.615,Relate to
755,GeneToDisease,C0543859,0.633,0.615,Relate to
755,GeneToDisease,C1865695,0.633,0.615,Relate to
755,GeneToDisease,C3489532,0.633,0.615,Relate to
755,GeneToDisease,C4479651,0.633,0.615,Relate to
759,GeneToDisease,C0001418,0.623,0.769,Relate to
759,GeneToDisease,C0004681,0.623,0.769,Relate to
759,GeneToDisease,C0024623,0.623,0.769,Relate to
759,GeneToDisease,C0032273,0.623,0.769,Relate to
759,GeneToDisease,C0038356,0.623,0.769,Relate to
759,GeneToDisease,C0205641,0.623,0.769,Relate to
759,GeneToDisease,C0205642,0.623,0.769,Relate to
759,GeneToDisease,C0205643,0.623,0.769,Relate to
759,GeneToDisease,C0205644,0.623,0.769,Relate to
759,GeneToDisease,C0205645,0.623,0.769,Relate to
759,GeneToDisease,C0279626,0.623,0.769,Relate to
759,GeneToDisease,C1708349,0.623,0.769,Relate to
760,GeneToDisease,C0001418,0.506,0.808,Relate to
760,GeneToDisease,C0001787,0.506,0.808,Relate to
760,GeneToDisease,C0024623,0.506,0.808,Relate to
760,GeneToDisease,C0029456,0.506,0.808,Relate to
760,GeneToDisease,C0029459,0.506,0.808,Relate to
760,GeneToDisease,C0038356,0.506,0.808,Relate to
760,GeneToDisease,C0205641,0.506,0.808,Relate to
760,GeneToDisease,C0205642,0.506,0.808,Relate to
760,GeneToDisease,C0205643,0.506,0.808,Relate to
760,GeneToDisease,C0205644,0.506,0.808,Relate to
760,GeneToDisease,C0205645,0.506,0.808,Relate to
760,GeneToDisease,C0279626,0.506,0.808,Relate to
760,GeneToDisease,C0345407,0.506,0.808,Relate to
760,GeneToDisease,C0751406,0.506,0.808,Relate to
760,GeneToDisease,C1510586,0.506,0.808,Relate to
760,GeneToDisease,C1708349,0.506,0.808,Relate to
760,GeneToDisease,C1849435,0.506,0.808,Relate to
760,GeneToDisease,C2239176,0.506,0.808,Relate to
760,GeneToDisease,C3714756,0.506,0.808,Relate to
761,GeneToDisease,C0004681,0.682,0.5,Relate to
