GeneId:START_ID(Gene),Relation:TYPE,GeneId:END_ID(Gene),RelationName
106480145,GeneToGene,26827,Related functional gene
106480146,GeneToGene,26827,Related functional gene
106480147,GeneToGene,26827,Related functional gene
106480148,GeneToGene,26827,Related functional gene
106480149,GeneToGene,26827,Related functional gene
106480150,GeneToGene,26827,Related functional gene
106480151,GeneToGene,26827,Related functional gene
106480152,GeneToGene,26871,Related functional gene
106480153,GeneToGene,6191,Related functional gene
106480154,GeneToGene,26871,Related functional gene
106480155,GeneToGene,26871,Related functional gene
106480156,GeneToGene,26871,Related functional gene
106480157,GeneToGene,26871,Related functional gene
106480158,GeneToGene,26871,Related functional gene
106480159,GeneToGene,26871,Related functional gene
106480160,GeneToGene,26871,Related functional gene
106480161,GeneToGene,26871,Related functional gene
106480162,GeneToGene,26871,Related functional gene
106480163,GeneToGene,26871,Related functional gene
106480164,GeneToGene,26871,Related functional gene
106480165,GeneToGene,26871,Related functional gene
106480166,GeneToGene,26871,Related functional gene
106480167,GeneToGene,26871,Related functional gene
106480168,GeneToGene,26871,Related functional gene
106480169,GeneToGene,26871,Related functional gene
106480171,GeneToGene,26871,Related functional gene
106480172,GeneToGene,26871,Related functional gene
106480173,GeneToGene,26871,Related functional gene
106480174,GeneToGene,26871,Related functional gene
106480175,GeneToGene,26871,Related functional gene
106480176,GeneToGene,26871,Related functional gene
106480177,GeneToGene,26871,Related functional gene
106480178,GeneToGene,26871,Related functional gene
106480179,GeneToGene,26871,Related functional gene
106480180,GeneToGene,26871,Related functional gene
106480181,GeneToGene,26871,Related functional gene
106480182,GeneToGene,26871,Related functional gene
106480183,GeneToGene,26871,Related functional gene
106480184,GeneToGene,26871,Related functional gene
106480185,GeneToGene,26871,Related functional gene
106480186,GeneToGene,26871,Related functional gene
106480187,GeneToGene,26871,Related functional gene
106480188,GeneToGene,26871,Related functional gene
106480189,GeneToGene,26871,Related functional gene
106480190,GeneToGene,26871,Related functional gene
106480191,GeneToGene,26871,Related functional gene
106480192,GeneToGene,26871,Related functional gene
106480193,GeneToGene,26871,Related functional gene
106480194,GeneToGene,26871,Related functional gene
106480195,GeneToGene,26871,Related functional gene
106480196,GeneToGene,26871,Related functional gene
106480197,GeneToGene,26871,Related functional gene
106480198,GeneToGene,26871,Related functional gene
106480199,GeneToGene,6122,Related functional gene
106480200,GeneToGene,6066,Related functional gene
106480201,GeneToGene,6066,Related functional gene
106480202,GeneToGene,6066,Related functional gene
106480203,GeneToGene,6066,Related functional gene
106480204,GeneToGene,6066,Related functional gene
106480205,GeneToGene,6066,Related functional gene
106480206,GeneToGene,6066,Related functional gene
106480207,GeneToGene,6066,Related functional gene
106480208,GeneToGene,6066,Related functional gene
106480209,GeneToGene,6066,Related functional gene
106480210,GeneToGene,6066,Related functional gene
106480211,GeneToGene,6066,Related functional gene
106480212,GeneToGene,6066,Related functional gene
106480213,GeneToGene,6066,Related functional gene
106480214,GeneToGene,6066,Related functional gene
106480215,GeneToGene,6066,Related functional gene
106480216,GeneToGene,6066,Related functional gene
106480217,GeneToGene,6066,Related functional gene
106480218,GeneToGene,6066,Related functional gene
106480219,GeneToGene,6066,Related functional gene
106480220,GeneToGene,6066,Related functional gene
106480221,GeneToGene,6066,Related functional gene
106480222,GeneToGene,6066,Related functional gene
106480223,GeneToGene,6066,Related functional gene
106480224,GeneToGene,6066,Related functional gene
106480225,GeneToGene,6066,Related functional gene
106480226,GeneToGene,6066,Related functional gene
106480227,GeneToGene,6066,Related functional gene
106480228,GeneToGene,6066,Related functional gene
106480229,GeneToGene,51586,Related functional gene
106480230,GeneToGene,339221,Related functional gene
106480231,GeneToGene,5919,Related functional gene
106480232,GeneToGene,114883,Related functional gene
106480233,GeneToGene,3189,Related functional gene
106480234,GeneToGene,220988,Related functional gene
106480237,GeneToGene,10797,Related functional gene
106480239,GeneToGene,114134,Related functional gene
106480240,GeneToGene,55186,Related functional gene
106480241,GeneToGene,81037,Related functional gene
106480242,GeneToGene,51012,Related functional gene
106480243,GeneToGene,51012,Related functional gene
106480244,GeneToGene,566,Related functional gene
106480245,GeneToGene,6139,Related functional gene
106480246,GeneToGene,5552,Related functional gene
106480247,GeneToGene,54820,Related functional gene
106480248,GeneToGene,23151,Related functional gene
106480249,GeneToGene,57826,Related functional gene
106480250,GeneToGene,6921,Related functional gene
106480251,GeneToGene,219990,Related functional gene
106480252,GeneToGene,219990,Related functional gene
106480253,GeneToGene,10365,Related functional gene
106480254,GeneToGene,3336,Related functional gene
106480255,GeneToGene,3336,Related functional gene
106480256,GeneToGene,3336,Related functional gene
106480257,GeneToGene,3336,Related functional gene
106480258,GeneToGene,3336,Related functional gene
106480259,GeneToGene,3336,Related functional gene
106480260,GeneToGene,3336,Related functional gene
106480261,GeneToGene,3336,Related functional gene
106480262,GeneToGene,6613,Related functional gene
106480263,GeneToGene,6613,Related functional gene
106480264,GeneToGene,6613,Related functional gene
106480265,GeneToGene,1345,Related functional gene
106480266,GeneToGene,1345,Related functional gene
106480267,GeneToGene,1345,Related functional gene
106480268,GeneToGene,1345,Related functional gene
106480269,GeneToGene,1345,Related functional gene
106480270,GeneToGene,6637,Related functional gene
106480271,GeneToGene,6637,Related functional gene
106480272,GeneToGene,55272,Related functional gene
106480273,GeneToGene,7531,Related functional gene
106480275,GeneToGene,7295,Related functional gene
106480276,GeneToGene,92912,Related functional gene
106480277,GeneToGene,10209,Related functional gene
106480278,GeneToGene,84331,Related functional gene
106480279,GeneToGene,92359,Related functional gene
106480280,GeneToGene,664,Related functional gene
106480281,GeneToGene,664,Related functional gene
106480282,GeneToGene,664,Related functional gene
106480283,GeneToGene,664,Related functional gene
106480284,GeneToGene,664,Related functional gene
106480285,GeneToGene,664,Related functional gene
106480286,GeneToGene,664,Related functional gene
106480287,GeneToGene,51574,Related functional gene
106480288,GeneToGene,27257,Related functional gene
106480289,GeneToGene,102288414,Related functional gene
106480290,GeneToGene,6631,Related functional gene
106480291,GeneToGene,6631,Related functional gene
106480292,GeneToGene,6631,Related functional gene
106480294,GeneToGene,29937,Related functional gene
106480295,GeneToGene,132954,Related functional gene
106480297,GeneToGene,117145,Related functional gene
106480298,GeneToGene,10204,Related functional gene
106480299,GeneToGene,115908,Related functional gene
106480300,GeneToGene,84298,Related functional gene
106480301,GeneToGene,9804,Related functional gene
106480302,GeneToGene,440145,Related functional gene
106480303,GeneToGene,54458,Related functional gene
106480304,GeneToGene,55686,Related functional gene
106480305,GeneToGene,8905,Related functional gene
106480306,GeneToGene,79647,Related functional gene
106480307,GeneToGene,896,Related functional gene
106480308,GeneToGene,6084,Related functional gene
106480309,GeneToGene,6084,Related functional gene
106480310,GeneToGene,6084,Related functional gene
106480311,GeneToGene,6084,Related functional gene
106480312,GeneToGene,6084,Related functional gene
106480313,GeneToGene,6086,Related functional gene
106480314,GeneToGene,6086,Related functional gene
106480315,GeneToGene,6085,Related functional gene
106480316,GeneToGene,6085,Related functional gene
106480317,GeneToGene,9761,Related functional gene
106480319,GeneToGene,10135,Related functional gene
106480320,GeneToGene,7110,Related functional gene
106480321,GeneToGene,448831,Related functional gene
106480322,GeneToGene,552900,Related functional gene
106480323,GeneToGene,552900,Related functional gene
106480324,GeneToGene,388962,Related functional gene
106480325,GeneToGene,54838,Related functional gene
106480326,GeneToGene,54838,Related functional gene
106480327,GeneToGene,54838,Related functional gene
106480328,GeneToGene,85363,Related functional gene
106480329,GeneToGene,7809,Related functional gene
106480330,GeneToGene,54766,Related functional gene
106480331,GeneToGene,8896,Related functional gene
106480332,GeneToGene,8896,Related functional gene
106480333,GeneToGene,6819,Related functional gene
106480334,GeneToGene,9790,Related functional gene
106480336,GeneToGene,6147,Related functional gene
106480337,GeneToGene,6147,Related functional gene
106480338,GeneToGene,6147,Related functional gene
106480340,GeneToGene,346288,Related functional gene
106480341,GeneToGene,346288,Related functional gene
106480342,GeneToGene,7791,Related functional gene
106480343,GeneToGene,346288,Related functional gene
106480344,GeneToGene,346288,Related functional gene
106480345,GeneToGene,346288,Related functional gene
106480346,GeneToGene,2969,Related functional gene
106480347,GeneToGene,2969,Related functional gene
106480348,GeneToGene,4763,Related functional gene
106480349,GeneToGene,100288687,Related functional gene
106480350,GeneToGene,100288687,Related functional gene
106480351,GeneToGene,448831,Related functional gene
106480352,GeneToGene,448831,Related functional gene
106480353,GeneToGene,10882,Related functional gene
106480354,GeneToGene,100288687,Related functional gene
106480355,GeneToGene,8287,Related functional gene
106480357,GeneToGene,100169751,Related functional gene
106480358,GeneToGene,100169751,Related functional gene
106480359,GeneToGene,10728,Related functional gene
106480360,GeneToGene,140739,Related functional gene
106480361,GeneToGene,100147744,Related functional gene
106480362,GeneToGene,100147744,Related functional gene
106480363,GeneToGene,100147744,Related functional gene
106480364,GeneToGene,125050,Related functional gene
106480365,GeneToGene,125050,Related functional gene
106480366,GeneToGene,125050,Related functional gene
106480367,GeneToGene,125050,Related functional gene
106480368,GeneToGene,125050,Related functional gene
106480369,GeneToGene,125050,Related functional gene
106480370,GeneToGene,6029,Related functional gene
106480371,GeneToGene,6029,Related functional gene
106480372,GeneToGene,6029,Related functional gene
106480373,GeneToGene,6029,Related functional gene
106480374,GeneToGene,6029,Related functional gene
106480375,GeneToGene,6029,Related functional gene
106480376,GeneToGene,6029,Related functional gene
106480377,GeneToGene,6029,Related functional gene
106480378,GeneToGene,6029,Related functional gene
106480379,GeneToGene,6029,Related functional gene
106480380,GeneToGene,6029,Related functional gene
106480381,GeneToGene,6029,Related functional gene
106480382,GeneToGene,6029,Related functional gene
106480383,GeneToGene,6029,Related functional gene
106480384,GeneToGene,100151684,Related functional gene
106480385,GeneToGene,26835,Related functional gene
106480386,GeneToGene,26835,Related functional gene
106480387,GeneToGene,26827,Related functional gene
106480388,GeneToGene,26827,Related functional gene
106480389,GeneToGene,26827,Related functional gene
106480390,GeneToGene,26827,Related functional gene
106480391,GeneToGene,26827,Related functional gene
106480392,GeneToGene,26827,Related functional gene
106480393,GeneToGene,26827,Related functional gene
106480394,GeneToGene,26827,Related functional gene
106480395,GeneToGene,26827,Related functional gene
106480396,GeneToGene,26827,Related functional gene
106480397,GeneToGene,26827,Related functional gene
106480398,GeneToGene,26827,Related functional gene
106480399,GeneToGene,26827,Related functional gene
106480400,GeneToGene,26827,Related functional gene
106480401,GeneToGene,26827,Related functional gene
106480402,GeneToGene,26827,Related functional gene
106480403,GeneToGene,26827,Related functional gene
106480404,GeneToGene,26827,Related functional gene
106480405,GeneToGene,26827,Related functional gene
106480406,GeneToGene,26827,Related functional gene
106480407,GeneToGene,26827,Related functional gene
106480408,GeneToGene,26827,Related functional gene
106480409,GeneToGene,26827,Related functional gene
106480410,GeneToGene,26827,Related functional gene
106480411,GeneToGene,26827,Related functional gene
106480412,GeneToGene,26871,Related functional gene
106480413,GeneToGene,26871,Related functional gene
106480414,GeneToGene,6066,Related functional gene
106480415,GeneToGene,6066,Related functional gene
106480416,GeneToGene,80742,Related functional gene
106480417,GeneToGene,6613,Related functional gene
106480418,GeneToGene,664,Related functional gene
106480419,GeneToGene,146712,Related functional gene
106480420,GeneToGene,5245,Related functional gene
106480421,GeneToGene,283417,Related functional gene
106480423,GeneToGene,26827,Related functional gene
106480424,GeneToGene,8287,Related functional gene
106480425,GeneToGene,8287,Related functional gene
106480426,GeneToGene,2824,Related functional gene
106480430,GeneToGene,1558,Related functional gene
106480434,GeneToGene,10383,Related functional gene
106480435,GeneToGene,26827,Related functional gene
106480436,GeneToGene,100169751,Related functional gene
106480437,GeneToGene,100169751,Related functional gene
106480438,GeneToGene,100169751,Related functional gene
106480439,GeneToGene,100169751,Related functional gene
106480441,GeneToGene,2653,Related functional gene
106480442,GeneToGene,10923,Related functional gene
106480443,GeneToGene,5315,Related functional gene
106480444,GeneToGene,51077,Related functional gene
106480445,GeneToGene,80306,Related functional gene
106480446,GeneToGene,1974,Related functional gene
106480447,GeneToGene,8766,Related functional gene
106480448,GeneToGene,100147744,Related functional gene
106480449,GeneToGene,100147744,Related functional gene
106480450,GeneToGene,100147744,Related functional gene
106480451,GeneToGene,100147744,Related functional gene
106480452,GeneToGene,100147744,Related functional gene
106480453,GeneToGene,100147744,Related functional gene
106480454,GeneToGene,100147744,Related functional gene
106480455,GeneToGene,100147744,Related functional gene
106480456,GeneToGene,125050,Related functional gene
106480457,GeneToGene,125050,Related functional gene
106480458,GeneToGene,125050,Related functional gene
106480459,GeneToGene,125050,Related functional gene
106480460,GeneToGene,125050,Related functional gene
106480461,GeneToGene,125050,Related functional gene
106480462,GeneToGene,125050,Related functional gene
106480463,GeneToGene,125050,Related functional gene
106480464,GeneToGene,125050,Related functional gene
106480465,GeneToGene,125050,Related functional gene
106480466,GeneToGene,125050,Related functional gene
106480467,GeneToGene,125050,Related functional gene
106480468,GeneToGene,125050,Related functional gene
106480469,GeneToGene,125050,Related functional gene
106480470,GeneToGene,125050,Related functional gene
106480471,GeneToGene,125050,Related functional gene
106480472,GeneToGene,125050,Related functional gene
106480473,GeneToGene,125050,Related functional gene
106480474,GeneToGene,125050,Related functional gene
106480475,GeneToGene,125050,Related functional gene
106480476,GeneToGene,125050,Related functional gene
106480477,GeneToGene,125050,Related functional gene
106480478,GeneToGene,125050,Related functional gene
106480479,GeneToGene,125050,Related functional gene
106480480,GeneToGene,125050,Related functional gene
106480481,GeneToGene,6029,Related functional gene
106480482,GeneToGene,6029,Related functional gene
106480483,GeneToGene,6029,Related functional gene
106480484,GeneToGene,6029,Related functional gene
106480485,GeneToGene,6029,Related functional gene
106480486,GeneToGene,6029,Related functional gene
106480487,GeneToGene,6029,Related functional gene
106480488,GeneToGene,6029,Related functional gene
106480489,GeneToGene,6029,Related functional gene
106480490,GeneToGene,6029,Related functional gene
106480491,GeneToGene,6029,Related functional gene
106480492,GeneToGene,6029,Related functional gene
106480493,GeneToGene,6029,Related functional gene
106480494,GeneToGene,6029,Related functional gene
106480495,GeneToGene,6029,Related functional gene
106480496,GeneToGene,6029,Related functional gene
106480497,GeneToGene,6029,Related functional gene
106480498,GeneToGene,6029,Related functional gene
106480499,GeneToGene,6029,Related functional gene
106480500,GeneToGene,6029,Related functional gene
106480501,GeneToGene,6029,Related functional gene
106480502,GeneToGene,6029,Related functional gene
106480503,GeneToGene,6029,Related functional gene
106480504,GeneToGene,6029,Related functional gene
106480505,GeneToGene,6029,Related functional gene
106480506,GeneToGene,6029,Related functional gene
106480507,GeneToGene,6029,Related functional gene
106480508,GeneToGene,6029,Related functional gene
106480509,GeneToGene,6029,Related functional gene
106480510,GeneToGene,6029,Related functional gene
106480511,GeneToGene,6029,Related functional gene
106480512,GeneToGene,6029,Related functional gene
106480513,GeneToGene,6029,Related functional gene
106480514,GeneToGene,6029,Related functional gene
106480515,GeneToGene,6029,Related functional gene
106480516,GeneToGene,6029,Related functional gene
106480517,GeneToGene,6029,Related functional gene
106480518,GeneToGene,6029,Related functional gene
106480519,GeneToGene,6029,Related functional gene
106480520,GeneToGene,6029,Related functional gene
106480521,GeneToGene,6029,Related functional gene
106480522,GeneToGene,6029,Related functional gene
106480523,GeneToGene,6029,Related functional gene
106480524,GeneToGene,6029,Related functional gene
106480525,GeneToGene,6029,Related functional gene
106480526,GeneToGene,6029,Related functional gene
106480527,GeneToGene,6029,Related functional gene
106480528,GeneToGene,6029,Related functional gene
106480529,GeneToGene,6029,Related functional gene
106480530,GeneToGene,6029,Related functional gene
106480531,GeneToGene,6029,Related functional gene
106480532,GeneToGene,6029,Related functional gene
106480533,GeneToGene,6029,Related functional gene
106480534,GeneToGene,6029,Related functional gene
106480535,GeneToGene,6029,Related functional gene
106480536,GeneToGene,6029,Related functional gene
106480537,GeneToGene,6029,Related functional gene
106480538,GeneToGene,6029,Related functional gene
106480539,GeneToGene,100151683,Related functional gene
106480540,GeneToGene,100151684,Related functional gene
106480541,GeneToGene,100151684,Related functional gene
106480542,GeneToGene,100151684,Related functional gene
106480543,GeneToGene,100151684,Related functional gene
106480544,GeneToGene,26824,Related functional gene
106480545,GeneToGene,26835,Related functional gene
106480546,GeneToGene,26835,Related functional gene
106480547,GeneToGene,26835,Related functional gene
106480548,GeneToGene,26835,Related functional gene
106480549,GeneToGene,26835,Related functional gene
106480550,GeneToGene,26827,Related functional gene
106480551,GeneToGene,26827,Related functional gene
106480552,GeneToGene,26827,Related functional gene
106480553,GeneToGene,26827,Related functional gene
106480554,GeneToGene,26827,Related functional gene
106480555,GeneToGene,26827,Related functional gene
106480556,GeneToGene,26827,Related functional gene
106480557,GeneToGene,26827,Related functional gene
106480558,GeneToGene,26827,Related functional gene
106480559,GeneToGene,26827,Related functional gene
106480560,GeneToGene,26827,Related functional gene
106480561,GeneToGene,26827,Related functional gene
106480562,GeneToGene,26827,Related functional gene
106480563,GeneToGene,26827,Related functional gene
106480564,GeneToGene,26827,Related functional gene
106480565,GeneToGene,26827,Related functional gene
106480566,GeneToGene,26827,Related functional gene
106480567,GeneToGene,26827,Related functional gene
106480568,GeneToGene,26827,Related functional gene
106480569,GeneToGene,26827,Related functional gene
106480570,GeneToGene,26827,Related functional gene
106480571,GeneToGene,26827,Related functional gene
106480572,GeneToGene,26827,Related functional gene
106480573,GeneToGene,26827,Related functional gene
106480574,GeneToGene,26827,Related functional gene
106480575,GeneToGene,26827,Related functional gene
106480576,GeneToGene,26827,Related functional gene
106480577,GeneToGene,26827,Related functional gene
106480578,GeneToGene,26827,Related functional gene
106480579,GeneToGene,26827,Related functional gene
106480580,GeneToGene,26827,Related functional gene
106480581,GeneToGene,26827,Related functional gene
106480582,GeneToGene,26827,Related functional gene
106480583,GeneToGene,26827,Related functional gene
106480584,GeneToGene,26827,Related functional gene
106480585,GeneToGene,26827,Related functional gene
106480586,GeneToGene,26827,Related functional gene
106480587,GeneToGene,26827,Related functional gene
106480588,GeneToGene,26827,Related functional gene
106480589,GeneToGene,26827,Related functional gene
106480590,GeneToGene,26827,Related functional gene
106480591,GeneToGene,26827,Related functional gene
106480592,GeneToGene,26827,Related functional gene
106480593,GeneToGene,26827,Related functional gene
106480594,GeneToGene,26827,Related functional gene
106480595,GeneToGene,26827,Related functional gene
106480596,GeneToGene,26827,Related functional gene
106480597,GeneToGene,26827,Related functional gene
106480598,GeneToGene,26827,Related functional gene
106480599,GeneToGene,26827,Related functional gene
106480600,GeneToGene,26827,Related functional gene
106480601,GeneToGene,26827,Related functional gene
106480602,GeneToGene,26827,Related functional gene
106480603,GeneToGene,26827,Related functional gene
106480604,GeneToGene,26827,Related functional gene
106480605,GeneToGene,26827,Related functional gene
106480606,GeneToGene,26827,Related functional gene
106480607,GeneToGene,26827,Related functional gene
106480608,GeneToGene,26827,Related functional gene
106480609,GeneToGene,26827,Related functional gene
106480610,GeneToGene,26827,Related functional gene
106480611,GeneToGene,26827,Related functional gene
106480612,GeneToGene,26827,Related functional gene
106480613,GeneToGene,26827,Related functional gene
106480614,GeneToGene,26827,Related functional gene
106480615,GeneToGene,26827,Related functional gene
106480616,GeneToGene,26827,Related functional gene
106480617,GeneToGene,26827,Related functional gene
106480618,GeneToGene,26827,Related functional gene
106480619,GeneToGene,26827,Related functional gene
106480620,GeneToGene,26827,Related functional gene
106480621,GeneToGene,26827,Related functional gene
106480622,GeneToGene,26827,Related functional gene
106480623,GeneToGene,26827,Related functional gene
106480624,GeneToGene,26827,Related functional gene
106480625,GeneToGene,26827,Related functional gene
106480626,GeneToGene,26827,Related functional gene
106480627,GeneToGene,26827,Related functional gene
106480628,GeneToGene,26827,Related functional gene
106480629,GeneToGene,26827,Related functional gene
106480630,GeneToGene,26827,Related functional gene
106480631,GeneToGene,26827,Related functional gene
106480632,GeneToGene,26827,Related functional gene
106480633,GeneToGene,26827,Related functional gene
106480634,GeneToGene,26827,Related functional gene
106480635,GeneToGene,26827,Related functional gene
106480636,GeneToGene,26827,Related functional gene
106480637,GeneToGene,26827,Related functional gene
106480638,GeneToGene,26827,Related functional gene
106480639,GeneToGene,26827,Related functional gene
106480640,GeneToGene,26827,Related functional gene
106480641,GeneToGene,26827,Related functional gene
106480642,GeneToGene,26827,Related functional gene
106480643,GeneToGene,26827,Related functional gene
106480644,GeneToGene,26827,Related functional gene
106480645,GeneToGene,26827,Related functional gene
106480646,GeneToGene,26827,Related functional gene
106480647,GeneToGene,26827,Related functional gene
106480648,GeneToGene,26827,Related functional gene
106480649,GeneToGene,26827,Related functional gene
106480650,GeneToGene,26827,Related functional gene
106480651,GeneToGene,26827,Related functional gene
106480652,GeneToGene,26827,Related functional gene
106480653,GeneToGene,26827,Related functional gene
106480654,GeneToGene,26827,Related functional gene
106480655,GeneToGene,26827,Related functional gene
106480656,GeneToGene,26827,Related functional gene
106480657,GeneToGene,26827,Related functional gene
106480658,GeneToGene,26827,Related functional gene
106480659,GeneToGene,26827,Related functional gene
106480660,GeneToGene,26827,Related functional gene
106480661,GeneToGene,26827,Related functional gene
106480662,GeneToGene,26871,Related functional gene
106480663,GeneToGene,26871,Related functional gene
106480664,GeneToGene,26871,Related functional gene
106480665,GeneToGene,26871,Related functional gene
106480666,GeneToGene,26871,Related functional gene
106480667,GeneToGene,26871,Related functional gene
106480668,GeneToGene,26871,Related functional gene
106480669,GeneToGene,26871,Related functional gene
106480670,GeneToGene,6066,Related functional gene
106480671,GeneToGene,6066,Related functional gene
106480672,GeneToGene,6066,Related functional gene
106480673,GeneToGene,6066,Related functional gene
106480674,GeneToGene,339221,Related functional gene
106480676,GeneToGene,3856,Related functional gene
106480677,GeneToGene,8878,Related functional gene
106480678,GeneToGene,10365,Related functional gene
106480679,GeneToGene,6613,Related functional gene
106480680,GeneToGene,6637,Related functional gene
106480681,GeneToGene,8655,Related functional gene
106480682,GeneToGene,2971,Related functional gene
106480683,GeneToGene,16,Related functional gene
106480685,GeneToGene,84298,Related functional gene
106480686,GeneToGene,6085,Related functional gene
106480687,GeneToGene,401466,Related functional gene
106480688,GeneToGene,54014,Related functional gene
106480689,GeneToGene,10284,Related functional gene
106480690,GeneToGene,6147,Related functional gene
106480691,GeneToGene,131118,Related functional gene
106480692,GeneToGene,125050,Related functional gene
106480693,GeneToGene,6029,Related functional gene
106480694,GeneToGene,6029,Related functional gene
106480695,GeneToGene,6029,Related functional gene
106480696,GeneToGene,100151683,Related functional gene
106480697,GeneToGene,26827,Related functional gene
106480698,GeneToGene,26827,Related functional gene
106480699,GeneToGene,26827,Related functional gene
106480700,GeneToGene,26827,Related functional gene
106480701,GeneToGene,26827,Related functional gene
106480702,GeneToGene,6066,Related functional gene
106480703,GeneToGene,26827,Related functional gene
106480704,GeneToGene,26827,Related functional gene
106480705,GeneToGene,26827,Related functional gene
106480706,GeneToGene,26827,Related functional gene
106480707,GeneToGene,26827,Related functional gene
106480708,GeneToGene,26827,Related functional gene
106480709,GeneToGene,26827,Related functional gene
106480710,GeneToGene,26827,Related functional gene
106480711,GeneToGene,728927,Related functional gene
106480712,GeneToGene,2171,Related functional gene
106480713,GeneToGene,8287,Related functional gene
106480714,GeneToGene,8287,Related functional gene
106480715,GeneToGene,8287,Related functional gene
106480716,GeneToGene,8287,Related functional gene
106480717,GeneToGene,8287,Related functional gene
106480718,GeneToGene,8287,Related functional gene
106480719,GeneToGene,8287,Related functional gene
106480720,GeneToGene,2824,Related functional gene
106480721,GeneToGene,9081,Related functional gene
106480722,GeneToGene,86614,Related functional gene
106480723,GeneToGene,86614,Related functional gene
106480724,GeneToGene,8028,Related functional gene
106480725,GeneToGene,3150,Related functional gene
106480729,GeneToGene,285855,Related functional gene
106480732,GeneToGene,5700,Related functional gene
106480733,GeneToGene,4051,Related functional gene
106480734,GeneToGene,1558,Related functional gene
106480745,GeneToGene,203068,Related functional gene
106480746,GeneToGene,10383,Related functional gene
106480747,GeneToGene,10383,Related functional gene
106480748,GeneToGene,1558,Related functional gene
106480749,GeneToGene,1577,Related functional gene
106480750,GeneToGene,26827,Related functional gene
106480751,GeneToGene,26827,Related functional gene
106480752,GeneToGene,26827,Related functional gene
106480753,GeneToGene,100151683,Related functional gene
106480754,GeneToGene,100169751,Related functional gene
106480755,GeneToGene,100169751,Related functional gene
106480756,GeneToGene,100169751,Related functional gene
106480757,GeneToGene,100169751,Related functional gene
106480758,GeneToGene,100169751,Related functional gene
106480759,GeneToGene,100169751,Related functional gene
106480760,GeneToGene,100169751,Related functional gene
106480761,GeneToGene,100169751,Related functional gene
106480762,GeneToGene,100169751,Related functional gene
106480763,GeneToGene,100169751,Related functional gene
106480764,GeneToGene,100169751,Related functional gene
106480765,GeneToGene,100169751,Related functional gene
106480766,GeneToGene,100169751,Related functional gene
106480767,GeneToGene,100169751,Related functional gene
106480768,GeneToGene,100169751,Related functional gene
106480769,GeneToGene,100169751,Related functional gene
106480770,GeneToGene,100169751,Related functional gene
106480771,GeneToGene,100169751,Related functional gene
106480772,GeneToGene,100169751,Related functional gene
106480773,GeneToGene,729873,Related functional gene
106480774,GeneToGene,5646,Related functional gene
106480775,GeneToGene,10728,Related functional gene
106480776,GeneToGene,83733,Related functional gene
106480777,GeneToGene,84191,Related functional gene
106480778,GeneToGene,26225,Related functional gene
106480779,GeneToGene,54838,Related functional gene
106480780,GeneToGene,54838,Related functional gene
106480781,GeneToGene,116461,Related functional gene
106480782,GeneToGene,5429,Related functional gene
106480783,GeneToGene,9541,Related functional gene
106480784,GeneToGene,51504,Related functional gene
106480785,GeneToGene,4725,Related functional gene
106480786,GeneToGene,115201,Related functional gene
106480787,GeneToGene,23078,Related functional gene
106480788,GeneToGene,128821,Related functional gene
106480790,GeneToGene,6092,Related functional gene
106480791,GeneToGene,3151,Related functional gene
106480792,GeneToGene,131474,Related functional gene
106480793,GeneToGene,1396,Related functional gene
106480794,GeneToGene,28977,Related functional gene
106480799,GeneToGene,51077,Related functional gene
106480800,GeneToGene,59286,Related functional gene
106480801,GeneToGene,27111,Related functional gene
106480802,GeneToGene,7336,Related functional gene
106480803,GeneToGene,3312,Related functional gene
106480804,GeneToGene,51002,Related functional gene
106480805,GeneToGene,84365,Related functional gene
106480806,GeneToGene,4696,Related functional gene
106480807,GeneToGene,3880,Related functional gene
106480808,GeneToGene,80306,Related functional gene
106480809,GeneToGene,27101,Related functional gene
106480810,GeneToGene,342931,Related functional gene
106480811,GeneToGene,51227,Related functional gene
106480812,GeneToGene,9091,Related functional gene
106480813,GeneToGene,100147744,Related functional gene
106480814,GeneToGene,100147744,Related functional gene
106480815,GeneToGene,100147744,Related functional gene
106480816,GeneToGene,100147744,Related functional gene
106480817,GeneToGene,100147744,Related functional gene
106480818,GeneToGene,100147744,Related functional gene
106480819,GeneToGene,100147744,Related functional gene
106480820,GeneToGene,100147744,Related functional gene
106480821,GeneToGene,100147744,Related functional gene
106480822,GeneToGene,100147744,Related functional gene
106480823,GeneToGene,100147744,Related functional gene
106480824,GeneToGene,100147744,Related functional gene
106480825,GeneToGene,100147744,Related functional gene
106480826,GeneToGene,100147744,Related functional gene
106480827,GeneToGene,100147744,Related functional gene
106480828,GeneToGene,100147744,Related functional gene
106480829,GeneToGene,100147744,Related functional gene
106480830,GeneToGene,100147744,Related functional gene
106480831,GeneToGene,100147744,Related functional gene
106480832,GeneToGene,100147744,Related functional gene
106480833,GeneToGene,100147744,Related functional gene
106480834,GeneToGene,100147744,Related functional gene
106480835,GeneToGene,100147744,Related functional gene
106480836,GeneToGene,125050,Related functional gene
106480837,GeneToGene,125050,Related functional gene
106480838,GeneToGene,125050,Related functional gene
106480839,GeneToGene,125050,Related functional gene
106480840,GeneToGene,125050,Related functional gene
106480841,GeneToGene,125050,Related functional gene
106480842,GeneToGene,125050,Related functional gene
106480843,GeneToGene,125050,Related functional gene
106480844,GeneToGene,125050,Related functional gene
106480845,GeneToGene,125050,Related functional gene
106480846,GeneToGene,125050,Related functional gene
